candidate_index,trial_index,source_file,payload_source,payload_label,setter_method_id,getter_method_id,setter_payload_hex,expected_after_payload_hex,reset_payload_hex,reset_retcode,reset_verdict,reset_after_retcode,reset_after_payload_hex,before_retcode,before_payload_hex,setter_retcode,setter_verdict,after_retcode,after_payload_hex,state_changed,target_state_reached,latency_ms,error
22,9,results_llm_plan_20260421_145523.csv,llm,pad_to_24,12,11,000000000000000000000000b40000640000000000000000,000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.972,
22,10,results_llm_plan_20260421_145523.csv,llm,pad_to_24,12,11,000000000000000000000000b40000640000000000000000,000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,36.079,
23,1,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.602,
23,2,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.198,
23,3,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.975,
23,4,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.507,
23,5,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.534,
23,6,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.046,
23,7,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.965,
23,8,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.333,
23,9,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.033,
23,10,results_llm_plan_20260421_145523.csv,llm,pad_to_32,12,11,0000000000000000000000000000000000000000b40000640000000000000000,0000000000000000000000000000000000000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.733,
24,1,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.043,
24,2,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.310,
24,3,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.685,
24,4,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.767,
24,5,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.703,
24,6,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.403,
24,7,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.729,
24,8,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.307,
24,9,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.791,
24,10,results_llm_plan_20260421_145523.csv,llm,tail2_pad16,12,11,00000000000000000000000000000000,00000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.844,
25,1,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.867,
25,2,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.655,
25,3,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.865,
25,4,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,36.118,
25,5,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.217,
25,6,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,36.810,
25,7,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.965,
25,8,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.235,
25,9,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.331,
25,10,results_llm_plan_20260421_145523.csv,llm,tail2_pad24,12,11,000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.625,
26,1,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.769,
26,2,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.512,
26,3,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.952,
26,4,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.185,
26,5,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.320,
26,6,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.666,
26,7,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.449,
26,8,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.677,
26,9,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.044,
26,10,results_llm_plan_20260421_151203.csv,llm,pad16_tail_0001,10,9,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.306,
27,1,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.625,
27,2,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.517,
27,3,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.161,
27,4,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.204,
27,5,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,36.137,
27,6,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.663,
27,7,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.281,
27,8,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,36.396,
27,9,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.613,
27,10,results_llm_plan_20260421_151306.csv,llm,pad16_tail_0001,12,11,00000000000000000000000000000001,00000000000000000000000000000001,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,37.307,
28,1,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.782,
28,2,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.802,
28,3,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.793,
28,4,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.741,
28,5,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.286,
28,6,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,35.213,
28,7,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.252,
28,8,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.485,
28,9,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.817,
28,10,results_radamsa_20260421_145354.csv,radamsa,seed_00,10,9,00000000b40000640000000000000000,00000000b40000640000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.354,
29,1,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.366,
29,2,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.467,
29,3,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.979,
29,4,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.469,
29,5,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.082,
29,6,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.062,
29,7,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.938,
29,8,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,32.807,
29,9,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,34.450,
29,10,results_radamsa_20260421_155539.csv,radamsa,seed_0000,10,9,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,00000000,0x00,normal_response,0x00,00000000,0x00,00000000,0x00,normal_response,0x00,00000000,False,False,33.783,
